SiteID,Longitude,Latitude
BLS352,101.1733103,1.325129271
BLS354,101.167819,1.279578
BLS355,101.18392,1.323488
BLS356,101.19567,1.29255
BLS357,102.15753,1.45028
BLS358,102.123114,1.465819
BLS360,102.10763,1.48235
BLS361,102.1225,1.4786
BLS362,102.12938,1.48053
BLS364,101.417186,1.21588298
BLS365,101.3508497,0.92769
BLS366,101.30029,0.93691
BLS368,102.283742,1.543748
BLS370,102.44104,1.09768
BLS391,102.427662,1.045649
BLS392,103.11631,0.9380021
BLS393,102.8177,1.14175
BLS420,102.7070831,1.013333055
BLS502,101.1512,1.39421
BLS517,101.1777,1.31993
BLS518,102.7020797,1.01136
BLS519,102.12668,1.4751576
BLS520,101.9708,1.45472
BLS530,102.1322,1.377615
BLS543,102.1737,1.52667
BLS552,101.24213,0.947982
BLS570,101.33656,1.25961
BLS581,101.3525,1.3154107
BLS582,102.08318,1.14477
BLS586,102.6921997,1.036359722
BLS587,101.3284707,1.081455946
BLS589,101.33548,1.37399
BLS592,101.2632,1.1134498
BLS601,102.259209,1.057332
BLS605,101.35853,0.8083
BLS606,101.5175797,0.724527777
BLS612,101.9014,1.541436
BLS617,101.178,1.5493
BLS618,101.266,1.05583
BLS644,102.426,1.48494
BLS656,102.624,0.98443
BLS657,102.6608608,1.024193888
BLS658,103.069451,0.865544
BLS661,101.1294,1.2758
BLS662,102.7545,1.13913
BLS663,102.45909,1.2440319
BLS665,101.3823,1.20191
BLS666,102.4894,1.35346
BLS667,100.95134,1.25464
BLS668,101.38096,1.4587838
BLS669,101.2256,1.06786
BLS670,102.58609,1.012125
BLS671,103.00668,0.70175
BLS673,102.995358,0.852093
BLS675,102.712208,1.057355
BLS676,102.196769,1.444876
BLS677,102.4609,0.92682
BLS678,102.895701,0.965049
BLS679,101.3297272,1.130203009
BLS681,101.377765,0.921089
BLS682,102.6248,0.92325
BLS683,101.1421,0.83543
BLS684,101.43533,1.2046325
BLS685,102.119,1.49739
BLS688,101.179,1.30482
BLS689,101.1933,1.27573
BLS692,101.184,1.29205
BLS693,101.189529,1.279068
BLS694,102.09132,1.490174
BLS695,101.184678,1.26611
BLS696,101.192,1.28781
BLS698,101.1745,1.294286
BLS699,101.102028,1.276016
BLS700,101.20337,1.28733
BLS701,101.201,1.27841
BLS703,101.1935,1.29632
BLS704,101.16734,1.29933
BLS706,101.1787,1.288843
BLS707,102.7181,1.006185833
BLS708,103.07526,0.8333294
BLS709,102.27229,1.5214
BLS710,101.2758997,1.008928888
BLS712,102.7574,1.047432
BLS713,102.441725,1.044378
BLS714,102.1148,1.482324
BLS718,102.111,1.472395
BLS719,102.1152,1.469283
BLS720,102.140493,1.458478
BLS721,101.1996,1.2731
BLS723,102.1549,1.34998
BLS724,102.7069169,1.011031944
BLS725,102.7,1.0001
BLS726,101.1918,1.27143
BLS727,101.1953,1.280576
BLS728,101.1702,1.269527
BLS733,101.187,1.28099
BLS734,102.132425,1.485861
BLS735,102.7139711,1.000152826
BLS736,101.1778,1.31355
BLS737,101.1826,1.27731
BLS738,102.6980997,1.006599722
BLS739,102.732,1.02049
BLS740,102.7143,0.992353
BLS741,101.19217,1.42715
BLS742,101.510217,1.427118
BLS743,101.644119,2.10225
BLS744,101.728292,1.934935
BLS745,101.51015,1.39141
BLS746,101.50995,1.72305
BSB001,104.653,0.929233
BSB002,104.650869,0.907713
BSB003,104.610164,0.849981
BSB004,104.5635,0.79265
BSB005,104.50494,0.79477
BSB006,104.540577,0.960682
BSB007,104.59299,0.90199
BSB008,104.592054,0.851194
BSB009,104.48145,1.05651
BSK001,100.571275,-0.479842
BSK002,100.5963,-0.45412
BSK003,100.602493,-0.372194
BSK004,100.579125,-0.39491
BSK005,100.557548,-0.432112
BSK006,100.54509,-0.44791
BSK007,100.76143,-0.54771
BSK008,100.38805,-0.4002
BSK009,100.553689,-0.38298
BSK014,100.66091,-0.38063
BSK020,100.6094,-0.47059
BSK053,100.53694,-0.50165
BSK059,100.72733,-0.38811
BSK060,100.57281,-0.36139
BSK078,100.7075,-0.53611
BSK083,100.60012,-0.45074
BSK087,100.59426,-0.45852
BSK094,100.59056,-0.45737
BSK095,100.57439,-0.46545
BSK100,100.52225,-0.54143
BSK102,100.71441,-0.55349
BSK103,100.48475,-0.56043
BSK132,100.623221,-0.473496
BSK134,100.5712808,-0.56189
BSK135,100.5145658,-0.438097777
BSK136,100.47832,-0.49931
BSK140,100.4038,-0.41745
BSK154,100.4696833,-0.484075
BSK171,100.64165,-0.48874
BSK190,100.73646,-0.41841
BSK194,100.56254,-0.4021
BSK196,100.5677748,-0.417598486
BSK197,100.44006,-0.47109
BSK198,100.56277,-0.46418
BSK199,100.40893,-0.403458
BSK206,100.54624,-0.35437
BSK207,100.77625,-0.499194444
BSK208,100.5269444,-0.329166666
BSK209,100.497,-0.449
BSK210,100.56686,-0.41356
BSK220,100.5485487,-0.493086576
BSK221,100.77987,-0.51325
BSK230,100.80749,-0.50993
BSK232,100.64275,-0.47546
BSK234,100.43049,-0.51243
BSK235,100.57684,-0.38136
BSK237,100.54366,-0.41852
BSK239,100.6966667,-0.50168
BSK250,100.67446,-0.48151
BSK282,100.53264,-0.29743
BSK285,100.505556,-0.326944
BSK291,100.429738,-0.455257
BSK298,100.72296,-0.51454
BSK299,100.7108,-0.3684
BSK300,100.574191,-0.288531
BSK301,100.625217,-0.487926
BSK302,100.59481,-0.41723
BSK303,100.72558,-0.397675
BSK700,100.5571,-0.48586
BSK701,100.60196,-0.400703
BSK702,100.499,-0.52611
BSK703,100.53693,-0.46711
BSK705,100.5527472,-0.561741667
